Sample_ID	MM_name	nitrogen	block	sp	spb	subsample	row	ceil_id
HAV_7555	I29	HN	S	sp4	spb2	rep1	4358	c_2179
HAV_7556	I29	HN	S	sp4	spb2	rep2	4358	c_2179
HAV_7557	I29	HN	S	sp4	spb2	rep3	4358	c_2179
HAV_7558	CMV3	HN	S	sp4	spb2	rep1	4359	c_2180
HAV_7559	CMV3	HN	S	sp4	spb2	rep2	4359	c_2180
HAV_7560	CMV3	HN	S	sp4	spb2	rep3	4359	c_2180
HAV_7561	CO125	HN	S	sp4	spb2	rep1	4361	c_2181
HAV_7562	CO125	HN	S	sp4	spb2	rep2	4361	c_2181
HAV_7563	CO125	HN	S	sp4	spb2	rep3	4361	c_2181
HAV_7564	H105W	HN	S	sp4	spb2	rep1	4363	c_2182
HAV_7565	H105W	HN	S	sp4	spb2	rep2	4363	c_2182
HAV_7566	H105W	HN	S	sp4	spb2	rep3	4363	c_2182
HAV_7567	MS1334	HN	S	sp4	spb2	rep1	4365	c_2183
HAV_7568	MS1334	HN	S	sp4	spb2	rep2	4365	c_2183
HAV_7569	MS1334	HN	S	sp4	spb2	rep3	4365	c_2183
HAV_7570	IDS91	HN	S	sp4	spb2	rep1	4368	c_2184
HAV_7571	IDS91	HN	S	sp4	spb2	rep2	4368	c_2184
HAV_7572	IDS91	HN	S	sp4	spb2	rep3	4368	c_2184
HAV_7573	M14	HN	S	sp4	spb2	rep1	4369	c_2185
HAV_7574	M14	HN	S	sp4	spb2	rep2	4369	c_2185
HAV_7575	M14	HN	S	sp4	spb2	rep3	4369	c_2185
HAV_7576	R168	HN	S	sp4	spb3	rep1	4371	c_2186
HAV_7577	R168	HN	S	sp4	spb3	rep2	4371	c_2186
HAV_7578	R168	HN	S	sp4	spb3	rep3	4371	c_2186
HAV_7579	NC308	HN	S	sp4	spb3	rep1	4374	c_2187
HAV_7580	NC308	HN	S	sp4	spb3	rep2	4374	c_2187
HAV_7581	NC308	HN	S	sp4	spb3	rep3	4374	c_2187
HAV_7582	ND246	HN	S	sp4	spb3	rep1	4376	c_2188
HAV_7583	ND246	HN	S	sp4	spb3	rep2	4376	c_2188
HAV_7584	ND246	HN	S	sp4	spb3	rep3	4376	c_2188
HAV_7585	P39	HN	S	sp4	spb3	rep1	4377	c_2189
HAV_7586	P39	HN	S	sp4	spb3	rep2	4377	c_2189
HAV_7587	P39	HN	S	sp4	spb3	rep3	4377	c_2189
HAV_7588	W182B	HN	S	sp4	spb3	rep1	4379	c_2190
HAV_7589	W182B	HN	S	sp4	spb3	rep2	4379	c_2190
HAV_7590	W182B	HN	S	sp4	spb3	rep3	4379	c_2190
HAV_7591	NC332	HN	S	sp4	spb3	rep1	4381	c_2191
HAV_7592	NC332	HN	S	sp4	spb3	rep2	4381	c_2191
HAV_7593	NC332	HN	S	sp4	spb3	rep3	4381	c_2191
HAV_7594	W153R	HN	S	sp4	spb3	rep1	4384	c_2192
HAV_7595	W153R	HN	S	sp4	spb3	rep2	4384	c_2192
HAV_7596	W153R	HN	S	sp4	spb3	rep3	4384	c_2192
HAV_7597	CHECK	HN	S	sp3	spb1	rep1	4401	c_2201
HAV_7598	CHECK	HN	S	sp3	spb1	rep2	4401	c_2201
HAV_7599	CHECK	HN	S	sp3	spb1	rep3	4401	c_2201
HAV_7600	CHECK	HN	S	sp3	spb1	rep1	4403	c_2202
HAV_7601	CHECK	HN	S	sp3	spb1	rep2	4403	c_2202
HAV_7602	CHECK	HN	S	sp3	spb1	rep3	4403	c_2202
HAV_7603	CML333	HN	S	sp3	spb1	rep1	4406	c_2203
HAV_7604	CML333	HN	S	sp3	spb1	rep2	4406	c_2203
HAV_7605	CML333	HN	S	sp3	spb1	rep3	4406	c_2203
HAV_7606	CHECK	HN	S	sp3	spb1	rep1	4408	c_2204
HAV_7607	CHECK	HN	S	sp3	spb1	rep2	4408	c_2204
HAV_7608	CHECK	HN	S	sp3	spb1	rep3	4408	c_2204
HAV_7609	CHECK	HN	S	sp3	spb1	rep1	4409	c_2205
HAV_7610	CHECK	HN	S	sp3	spb1	rep2	4409	c_2205
HAV_7611	CHECK	HN	S	sp3	spb1	rep3	4409	c_2205
HAV_7612	CML218	HN	S	sp3	spb1	rep1	4411	c_2206
HAV_7613	CML218	HN	S	sp3	spb1	rep2	4411	c_2206
HAV_7614	CML218	HN	S	sp3	spb1	rep3	4411	c_2206
HAV_7615	CHECK	HN	S	sp3	spb1	rep1	4413	c_2207
HAV_7616	CHECK	HN	S	sp3	spb1	rep2	4413	c_2207
HAV_7617	CHECK	HN	S	sp3	spb1	rep3	4413	c_2207
HAV_7618	NC346	HN	S	sp3	spb2	rep1	4415	c_2208
HAV_7619	NC346	HN	S	sp3	spb2	rep2	4415	c_2208
HAV_7620	NC346	HN	S	sp3	spb2	rep3	4415	c_2208
HAV_7621	CML69	HN	S	sp3	spb2	rep1	4417	c_2209
HAV_7622	CML69	HN	S	sp3	spb2	rep2	4417	c_2209
HAV_7623	CML69	HN	S	sp3	spb2	rep3	4417	c_2209
HAV_7624	E2558W	HN	S	sp3	spb2	rep1	4420	c_2210
HAV_7625	E2558W	HN	S	sp3	spb2	rep2	4420	c_2210
HAV_7626	E2558W	HN	S	sp3	spb2	rep3	4420	c_2210
HAV_7627	NC338	HN	S	sp3	spb2	rep1	4422	c_2211
HAV_7628	NC338	HN	S	sp3	spb2	rep2	4422	c_2211
HAV_7629	NC338	HN	S	sp3	spb2	rep3	4422	c_2211
HAV_7630	K4	HN	S	sp3	spb2	rep1	4423	c_2212
HAV_7631	K4	HN	S	sp3	spb2	rep2	4423	c_2212
HAV_7632	K4	HN	S	sp3	spb2	rep3	4423	c_2212
HAV_7633	F44	HN	S	sp3	spb2	rep1	4426	c_2213
HAV_7634	F44	HN	S	sp3	spb2	rep2	4426	c_2213
HAV_7635	F44	HN	S	sp3	spb2	rep3	4426	c_2213
HAV_7636	NC340	HN	S	sp3	spb2	rep1	4428	c_2214
HAV_7637	NC340	HN	S	sp3	spb2	rep2	4428	c_2214
HAV_7638	NC340	HN	S	sp3	spb2	rep3	4428	c_2214
HAV_7639	MO1W	HN	S	sp3	spb3	rep1	4430	c_2215
HAV_7640	MO1W	HN	S	sp3	spb3	rep2	4430	c_2215
HAV_7641	MO1W	HN	S	sp3	spb3	rep3	4430	c_2215
HAV_7642	HY	HN	S	sp3	spb3	rep1	4432	c_2216
HAV_7643	HY	HN	S	sp3	spb3	rep2	4432	c_2216
HAV_7644	HY	HN	S	sp3	spb3	rep3	4432	c_2216
HAV_7645	CHECK	HN	S	sp3	spb3	rep1	4434	c_2217
HAV_7646	CHECK	HN	S	sp3	spb3	rep2	4434	c_2217
HAV_7647	CHECK	HN	S	sp3	spb3	rep3	4434	c_2217
HAV_7648	KY226	HN	S	sp3	spb3	rep1	4435	c_2218
HAV_7649	KY226	HN	S	sp3	spb3	rep2	4435	c_2218
HAV_7650	KY226	HN	S	sp3	spb3	rep3	4435	c_2218
HAV_7651	NC366	HN	S	sp3	spb3	rep1	4437	c_2219
HAV_7652	NC366	HN	S	sp3	spb3	rep2	4437	c_2219
HAV_7653	NC366	HN	S	sp3	spb3	rep3	4437	c_2219
HAV_7654	DE2	HN	S	sp3	spb3	rep1	4440	c_2220
HAV_7655	DE2	HN	S	sp3	spb3	rep2	4440	c_2220
HAV_7656	DE2	HN	S	sp3	spb3	rep3	4440	c_2220
HAV_7657	TZI18	HN	S	sp3	spb3	rep1	4441	c_2221
HAV_7658	TZI18	HN	S	sp3	spb3	rep2	4441	c_2221
HAV_7659	TZI18	HN	S	sp3	spb3	rep3	4441	c_2221
HAV_7660	CM105	HN	S	sp4	spb1	rep1	4444	c_2222
HAV_7661	CM105	HN	S	sp4	spb1	rep2	4444	c_2222
HAV_7662	CM105	HN	S	sp4	spb1	rep3	4444	c_2222
HAV_7663	B64	HN	S	sp4	spb1	rep1	4445	c_2223
HAV_7664	B64	HN	S	sp4	spb1	rep2	4445	c_2223
HAV_7665	B64	HN	S	sp4	spb1	rep3	4445	c_2223
HAV_7666	B103	HN	S	sp4	spb1	rep1	4447	c_2224
HAV_7667	B103	HN	S	sp4	spb1	rep2	4447	c_2224
HAV_7668	B103	HN	S	sp4	spb1	rep3	4447	c_2224
HAV_7669	C49A	HN	S	sp4	spb1	rep1	4449	c_2225
HAV_7670	C49A	HN	S	sp4	spb1	rep2	4449	c_2225
HAV_7671	C49A	HN	S	sp4	spb1	rep3	4449	c_2225
HAV_7672	CHECK	HN	S	sp4	spb1	rep1	4451	c_2226
HAV_7673	CHECK	HN	S	sp4	spb1	rep2	4451	c_2226
HAV_7674	CHECK	HN	S	sp4	spb1	rep3	4451	c_2226
HAV_7675	A661	HN	S	sp4	spb1	rep1	4453	c_2227
HAV_7676	A661	HN	S	sp4	spb1	rep2	4453	c_2227
HAV_7677	A661	HN	S	sp4	spb1	rep3	4453	c_2227
HAV_7678	C123	HN	S	sp4	spb1	rep1	4455	c_2228
HAV_7679	C123	HN	S	sp4	spb1	rep2	4455	c_2228
HAV_7680	C123	HN	S	sp4	spb1	rep3	4455	c_2228
HAV_7681	MS153	HN	S	sp4	spb2	rep1	4457	c_2229
HAV_7682	MS153	HN	S	sp4	spb2	rep2	4457	c_2229
HAV_7683	MS153	HN	S	sp4	spb2	rep3	4457	c_2229
HAV_7684	CHECK	HN	S	sp4	spb2	rep1	4459	c_2230
HAV_7685	CHECK	HN	S	sp4	spb2	rep2	4459	c_2230
HAV_7686	CHECK	HN	S	sp4	spb2	rep3	4459	c_2230
HAV_7687	CM37	HN	S	sp4	spb2	rep1	4461	c_2231
HAV_7688	CM37	HN	S	sp4	spb2	rep2	4461	c_2231
HAV_7689	CM37	HN	S	sp4	spb2	rep3	4461	c_2231
HAV_7690	MO47	HN	S	sp4	spb2	rep1	4463	c_2232
HAV_7691	MO47	HN	S	sp4	spb2	rep2	4463	c_2232
HAV_7692	MO47	HN	S	sp4	spb2	rep3	4463	c_2232
HAV_7693	MEF156-55-2	HN	S	sp4	spb2	rep1	4466	c_2233
HAV_7694	MEF156-55-2	HN	S	sp4	spb2	rep2	4466	c_2233
HAV_7695	MEF156-55-2	HN	S	sp4	spb2	rep3	4466	c_2233
HAV_7696	CO106	HN	S	sp4	spb2	rep1	4468	c_2234
HAV_7697	CO106	HN	S	sp4	spb2	rep2	4468	c_2234
HAV_7698	CO106	HN	S	sp4	spb2	rep3	4468	c_2234
HAV_7699	IA2132	HN	S	sp4	spb2	rep1	4470	c_2235
HAV_7700	IA2132	HN	S	sp4	spb2	rep2	4470	c_2235
HAV_7701	IA2132	HN	S	sp4	spb2	rep3	4470	c_2235
HAV_7702	OH43	HN	S	sp4	spb3	rep1	4471	c_2236
HAV_7703	OH43	HN	S	sp4	spb3	rep2	4471	c_2236
HAV_7704	OH43	HN	S	sp4	spb3	rep3	4471	c_2236
HAV_7705	CHECK	HN	S	sp4	spb3	rep1	4474	c_2237
HAV_7706	CHECK	HN	S	sp4	spb3	rep2	4474	c_2237
HAV_7707	CHECK	HN	S	sp4	spb3	rep3	4474	c_2237
HAV_7708	NC330	HN	S	sp4	spb3	rep1	4475	c_2238
HAV_7709	NC330	HN	S	sp4	spb3	rep2	4475	c_2238
HAV_7710	NC330	HN	S	sp4	spb3	rep3	4475	c_2238
HAV_7711	NC334	HN	S	sp4	spb3	rep1	4477	c_2239
HAV_7712	NC334	HN	S	sp4	spb3	rep2	4477	c_2239
HAV_7713	NC334	HN	S	sp4	spb3	rep3	4477	c_2239
HAV_7714	NC268	HN	S	sp4	spb3	rep1	4479	c_2240
HAV_7715	NC268	HN	S	sp4	spb3	rep2	4479	c_2240
HAV_7716	NC268	HN	S	sp4	spb3	rep3	4479	c_2240
HAV_7717	NC316	HN	S	sp4	spb3	rep1	4482	c_2241
HAV_7718	NC316	HN	S	sp4	spb3	rep2	4482	c_2241
HAV_7719	NC316	HN	S	sp4	spb3	rep3	4482	c_2241
HAV_7720	VA59	HN	S	sp4	spb3	rep1	4484	c_2242
HAV_7721	VA59	HN	S	sp4	spb3	rep2	4484	c_2242
HAV_7722	VA59	HN	S	sp4	spb3	rep3	4484	c_2242
HAV_7723	CHECK	HN	S	sp3	spb1	rep1	4502	c_2251
HAV_7724	CHECK	HN	S	sp3	spb1	rep2	4502	c_2251
HAV_7725	CHECK	HN	S	sp3	spb1	rep3	4502	c_2251
HAV_7726	CML321	HN	S	sp3	spb1	rep1	4503	c_2252
HAV_7727	CML321	HN	S	sp3	spb1	rep2	4503	c_2252
HAV_7728	CML321	HN	S	sp3	spb1	rep3	4503	c_2252
HAV_7729	CHECK	HN	S	sp3	spb1	rep1	4506	c_2253
HAV_7730	CHECK	HN	S	sp3	spb1	rep2	4506	c_2253
HAV_7731	CHECK	HN	S	sp3	spb1	rep3	4506	c_2253
HAV_7732	A214N	HN	S	sp3	spb1	rep1	4508	c_2254
HAV_7733	A214N	HN	S	sp3	spb1	rep2	4508	c_2254
HAV_7734	A214N	HN	S	sp3	spb1	rep3	4508	c_2254
HAV_7735	CHECK	HN	S	sp3	spb1	rep1	4509	c_2255
HAV_7736	CHECK	HN	S	sp3	spb1	rep2	4509	c_2255
HAV_7737	CHECK	HN	S	sp3	spb1	rep3	4509	c_2255
HAV_7738	CML322	HN	S	sp3	spb1	rep1	4512	c_2256
HAV_7739	CML322	HN	S	sp3	spb1	rep2	4512	c_2256
HAV_7740	CML322	HN	S	sp3	spb1	rep3	4512	c_2256
HAV_7741	4722	HN	S	sp3	spb1	rep1	4514	c_2257
HAV_7742	4722	HN	S	sp3	spb1	rep2	4514	c_2257
HAV_7743	4722	HN	S	sp3	spb1	rep3	4514	c_2257
HAV_7744	NC296	HN	S	sp3	spb2	rep1	4515	c_2258
HAV_7745	NC296	HN	S	sp3	spb2	rep2	4515	c_2258
HAV_7746	NC296	HN	S	sp3	spb2	rep3	4515	c_2258
HAV_7747	CHECK	HN	S	sp3	spb2	rep1	4517	c_2259
HAV_7748	CHECK	HN	S	sp3	spb2	rep2	4517	c_2259
HAV_7749	CHECK	HN	S	sp3	spb2	rep3	4517	c_2259
HAV_7750	K64	HN	S	sp3	spb2	rep1	4519	c_2260
HAV_7751	K64	HN	S	sp3	spb2	rep2	4519	c_2260
HAV_7752	K64	HN	S	sp3	spb2	rep3	4519	c_2260
HAV_7753	NC258	HN	S	sp3	spb2	rep1	4522	c_2261
HAV_7754	NC258	HN	S	sp3	spb2	rep2	4522	c_2261
HAV_7755	NC258	HN	S	sp3	spb2	rep3	4522	c_2261
HAV_7756	M162W	HN	S	sp3	spb2	rep1	4523	c_2262
HAV_7757	M162W	HN	S	sp3	spb2	rep2	4523	c_2262
HAV_7758	M162W	HN	S	sp3	spb2	rep3	4523	c_2262
HAV_7759	DE811	HN	S	sp3	spb2	rep1	4526	c_2263
HAV_7760	DE811	HN	S	sp3	spb2	rep2	4526	c_2263
HAV_7761	DE811	HN	S	sp3	spb2	rep3	4526	c_2263
HAV_7762	NC320	HN	S	sp3	spb2	rep1	4528	c_2264
HAV_7763	NC320	HN	S	sp3	spb2	rep2	4528	c_2264
HAV_7764	NC320	HN	S	sp3	spb2	rep3	4528	c_2264
HAV_7765	TZI8	HN	S	sp3	spb3	rep1	4530	c_2265
HAV_7766	TZI8	HN	S	sp3	spb3	rep2	4530	c_2265
HAV_7767	TZI8	HN	S	sp3	spb3	rep3	4530	c_2265
HAV_7768	TZI11	HN	S	sp3	spb3	rep1	4531	c_2266
HAV_7769	TZI11	HN	S	sp3	spb3	rep2	4531	c_2266
HAV_7770	TZI11	HN	S	sp3	spb3	rep3	4531	c_2266
HAV_7771	PA91	HN	S	sp3	spb3	rep1	4533	c_2267
HAV_7772	PA91	HN	S	sp3	spb3	rep2	4533	c_2267
HAV_7773	PA91	HN	S	sp3	spb3	rep3	4533	c_2267
HAV_7774	IL101	HN	S	sp3	spb3	rep1	4535	c_2268
HAV_7775	IL101	HN	S	sp3	spb3	rep2	4535	c_2268
HAV_7776	IL101	HN	S	sp3	spb3	rep3	4535	c_2268
HAV_7777	T232	HN	S	sp3	spb3	rep1	4538	c_2269
HAV_7778	T232	HN	S	sp3	spb3	rep2	4538	c_2269
HAV_7779	T232	HN	S	sp3	spb3	rep3	4538	c_2269
HAV_7780	CHECK	HN	S	sp3	spb3	rep1	4539	c_2270
HAV_7781	CHECK	HN	S	sp3	spb3	rep2	4539	c_2270
HAV_7782	CHECK	HN	S	sp3	spb3	rep3	4539	c_2270
HAV_7783	CHECK	HN	S	sp3	spb3	rep1	4542	c_2271
HAV_7784	CHECK	HN	S	sp3	spb3	rep2	4542	c_2271
HAV_7785	CHECK	HN	S	sp3	spb3	rep3	4542	c_2271
HAV_7786	A659	HN	S	sp4	spb1	rep1	4543	c_2272
HAV_7787	A659	HN	S	sp4	spb1	rep2	4543	c_2272
HAV_7788	A659	HN	S	sp4	spb1	rep3	4543	c_2272
HAV_7789	CM174	HN	S	sp4	spb1	rep1	4545	c_2273
HAV_7790	CM174	HN	S	sp4	spb1	rep2	4545	c_2273
HAV_7791	CM174	HN	S	sp4	spb1	rep3	4545	c_2273
HAV_7792	A556	HN	S	sp4	spb1	rep1	4547	c_2274
HAV_7793	A556	HN	S	sp4	spb1	rep2	4547	c_2274
HAV_7794	A556	HN	S	sp4	spb1	rep3	4547	c_2274
HAV_7795	A554	HN	S	sp4	spb1	rep1	4550	c_2275
HAV_7796	A554	HN	S	sp4	spb1	rep2	4550	c_2275
HAV_7797	A554	HN	S	sp4	spb1	rep3	4550	c_2275
HAV_7798	A634	HN	S	sp4	spb1	rep1	4552	c_2276
HAV_7799	A634	HN	S	sp4	spb1	rep2	4552	c_2276
HAV_7800	A634	HN	S	sp4	spb1	rep3	4552	c_2276
HAV_7801	B76	HN	S	sp4	spb1	rep1	4553	c_2277
HAV_7802	B76	HN	S	sp4	spb1	rep2	4553	c_2277
HAV_7803	B76	HN	S	sp4	spb1	rep3	4553	c_2277
HAV_7804	A641	HN	S	sp4	spb1	rep1	4555	c_2278
HAV_7805	A641	HN	S	sp4	spb1	rep2	4555	c_2278
HAV_7806	A641	HN	S	sp4	spb1	rep3	4555	c_2278
HAV_7807	CHECK	HN	S	sp4	spb2	rep1	4557	c_2279
HAV_7808	CHECK	HN	S	sp4	spb2	rep2	4557	c_2279
HAV_7809	CHECK	HN	S	sp4	spb2	rep3	4557	c_2279
HAV_7810	CM7	HN	S	sp4	spb2	rep1	4559	c_2280
HAV_7811	CM7	HN	S	sp4	spb2	rep2	4559	c_2280
HAV_7812	CM7	HN	S	sp4	spb2	rep3	4559	c_2280
HAV_7813	H99	HN	S	sp4	spb2	rep1	4561	c_2281
HAV_7814	H99	HN	S	sp4	spb2	rep2	4561	c_2281
HAV_7815	H99	HN	S	sp4	spb2	rep3	4561	c_2281
HAV_7816	MT42	HN	S	sp4	spb2	rep1	4563	c_2282
HAV_7817	MT42	HN	S	sp4	spb2	rep2	4563	c_2282
HAV_7818	MT42	HN	S	sp4	spb2	rep3	4563	c_2282
HAV_7819	EP1	HN	S	sp4	spb2	rep1	4565	c_2283
HAV_7820	EP1	HN	S	sp4	spb2	rep2	4565	c_2283
HAV_7821	EP1	HN	S	sp4	spb2	rep3	4565	c_2283
HAV_7822	F7	HN	S	sp4	spb2	rep1	4567	c_2284
HAV_7823	F7	HN	S	sp4	spb2	rep2	4567	c_2284
HAV_7824	F7	HN	S	sp4	spb2	rep3	4567	c_2284
HAV_7825	CO255	HN	S	sp4	spb2	rep1	4569	c_2285
HAV_7826	CO255	HN	S	sp4	spb2	rep2	4569	c_2285
HAV_7827	CO255	HN	S	sp4	spb2	rep3	4569	c_2285
HAV_7828	CHECK	HN	S	sp4	spb3	rep1	4572	c_2286
HAV_7829	CHECK	HN	S	sp4	spb3	rep2	4572	c_2286
HAV_7830	CHECK	HN	S	sp4	spb3	rep3	4572	c_2286
HAV_7831	N192	HN	S	sp4	spb3	rep1	4573	c_2287
HAV_7832	N192	HN	S	sp4	spb3	rep2	4573	c_2287
HAV_7833	N192	HN	S	sp4	spb3	rep3	4573	c_2287
HAV_7834	NC312	HN	S	sp4	spb3	rep1	4575	c_2288
HAV_7835	NC312	HN	S	sp4	spb3	rep2	4575	c_2288
HAV_7836	NC312	HN	S	sp4	spb3	rep3	4575	c_2288
HAV_7837	NC292	HN	S	sp4	spb3	rep1	4577	c_2289
HAV_7838	NC292	HN	S	sp4	spb3	rep2	4577	c_2289
HAV_7839	NC292	HN	S	sp4	spb3	rep3	4577	c_2289
HAV_7840	SD44	HN	S	sp4	spb3	rep1	4579	c_2290
HAV_7841	SD44	HN	S	sp4	spb3	rep2	4579	c_2290
HAV_7842	SD44	HN	S	sp4	spb3	rep3	4579	c_2290
HAV_7843	CHECK	HN	S	sp4	spb3	rep1	4581	c_2291
HAV_7844	CHECK	HN	S	sp4	spb3	rep2	4581	c_2291
HAV_7845	CHECK	HN	S	sp4	spb3	rep3	4581	c_2291
HAV_7846	NC262	HN	S	sp4	spb3	rep1	4583	c_2292
HAV_7847	NC262	HN	S	sp4	spb3	rep2	4583	c_2292
HAV_7848	NC262	HN	S	sp4	spb3	rep3	4583	c_2292
